Date,Adj Close Price,Returns,Bin Label,News,PressReleases
2019-09-05,293.25,0.005934450643269473,U1,[],[]
2019-09-06,290.1700134277344,-0.010502938012840968,D2,"[{""date"": ""20190906170500"", ""headline"": ""Netflix Is Still a Binge Thinker"", ""summary"": ""The streaming video platform knows you want your new seasons all at once, but sometimes it has to borrow a trick from traditional media."", ""source"": ""The Motley Fool""}, {""date"": ""20190907081800"", ""headline"": ""Another Streaming Newcomer Undercuts Netflix"", ""summary"": ""Netflix has to be getting sick of this."", ""source"": ""The Motley Fool""}, {""date"": ""20190907100000"", ""headline"": ""Dave Chappelle's Netflix special is offending critics, but viewers don't care"", ""summary"": ""While the critics may not have cared for \""Sticks and Stones,\"" viewers gave it a 99% audience score on Rotten Tomatoes."", ""source"": ""CNBC""}, {""date"": ""20190907100117"", ""headline"": ""Netflix Is Still A Good Business"", ""summary"": ""Netflix has made significant progress on profitability in recent years."", ""source"": ""Seeking Alpha""}]",[]
2019-09-09,294.3399963378906,0.014370826471339582,U2,"[{""date"": ""20190910070200"", ""headline"": ""Netflix's pop is a chance to 'get short rather than long,' strategist says"", ""summary"": ""Netflix's near-term outlook doesn't look great with competition creeping up from entertainment monolith Disney, experts warn."", ""source"": ""CNBC""}, {""date"": ""20190910084005"", ""headline"": ""3 Reasons Netflix Stock Is Still the Best Pick in Streaming"", ""summary"": ""If you take a glance at some of the articles written about Netflix (NASDAQ:NFLX) in the past six months, you\u2019ll notice a trend beginning to emerge as regards Netflix stock. Writers and media personalities alike love to forecast the company\u2019s demise."", ""source"": ""InvestorPlace""}]",[]
2019-09-10,287.989990234375,-0.02157371129483221,D3,"[{""date"": ""20190911083629"", ""headline"": ""Netflix Stock Continues to Scare Off Investors"", ""summary"": ""Credit Suisse says investors are fleeing NFLX stock, amid slowing subscriber growth and growing competition in the video streaming market.\r\nThe post Netflix Stock Continues to Scare Off Investors appeared first on InvestorPlace."", ""source"": ""InvestorPlace""}, {""date"": ""20190911091013"", ""headline"": ""Analyst: Comparing Apple TV+ With Netflix Isn't Fair"", ""summary"": ""Apple Inc. (NASDAQ: AAPL) detailed Tuesday its new streaming video subscription platform called Apple TV+ and it's now clear it's \""simply not comparable\"" to Netflix Inc (NASDAQ: NFLX), according to Bank of America."", ""source"": ""Benzinga""}]","[{""date"": ""2019-09-10 14:54:00"", ""headline"": ""NATIONALLY RANKED ROSEN LAW FIRM REMINDS NETFLIX, INC. INVESTORS OF IMPORTANT SEPTEMBER 20TH DEADLINE IN SECURITIES CLASS ACTION FIRST FILED BY THE FIRM; INVESTORS WITH LOSSES IN EXCESS OF $1 MILLION ARE ENCOURAGED TO CONTACT FIRM \u2013 NFLX"", ""description"": ""NEW YORK--(BUSINESS WIRE)--ROSEN LAW FIRM, A GLOBAL INVESTOR RIGHTS LAW FIRM, REMINDS PURCHASERS OF THE SECURITIES OF NETFLIX, INC. (NASDAQ: NFLX) FROM APRIL 17, 2019 THROUGH JULY 17, 2019, INCLUSIVE (THE \u201cCLASS PERIOD\u201d) OF THE IMPORTANT SEPTEMBER 20, 2019 LEAD PLAINTIFF DEADLINE IN THE SECURITIES CLASS ACTION COMMENCED BY THE FIRM. THE LAWSUIT SEEKS TO RECOVER DAMAGES FOR NETFLIX INVESTORS UNDER THE FEDERAL SECURITIES LAWS. TO JOIN THE NETFLIX CLASS ACTION, GO TO HTTPS://WWW.ROSENLEGAL.COM/CASES-REGISTER-1625.HTML OR CALL PHILLIP KIM, ESQ. TOLL-FREE AT 866-767-3653 OR EMAIL PKIM@ROSENLEGAL.COM OR CASES@ROSENLEGAL.COM FOR INFORMATION ON THE CLASS ACTION. NO CLASS HAS YET BEEN CERTIFIED IN THE ABOVE ACTION. UNTIL A CLASS IS CERTIFIED, YOU ARE NOT REPRESENTED BY COUNSEL UNLESS YOU RETAIN ONE. YOU MAY RETAIN COUNSEL OF YOUR CHOICE. YOU MAY ALSO REMAIN AN ABSENT CLASS MEMBER AND DO NOTHING AT THIS POINT. AN INVESTOR\u2019S ABILITY TO SHARE IN ANY POTENTIAL FUTURE RECOVERY IS NOT DEPENDENT UPON SERVING AS LEAD PLAINTIFF. ACCORDING TO THE LAWSUIT, DEFENDANTS THROUGHOUT THE CLASS PERIOD MADE FALSE AND/OR MISLEADING STATEMENTS AND/OR FAILED TO DISCLOSE THAT: (1) NETFLIX WOULD NOT BE ABLE TO GAIN ITS EXPECTED TARGET NUMBER OF NEW SUBSCRIBERS IN THE SECOND QUARTER OF 2019; (2) NETFLIX WOULD ALSO LOSE SUBSCRIBERS FROM THE UNITED STATES IN THE SECOND QUARTER OF 2019; AND (3) AS A RESULT, DEFENDANTS\u2019 PUBLIC STATEMENTS WERE MATERIALLY FALSE AND MISLEADING AT ALL RELEVANT TIMES. WHEN THE TRUE DETAILS ENTERED THE MARKET, THE LAWSUIT CLAIMS THAT INVESTORS SUFFERED DAMAGES. A CLASS ACTION LAWSUIT HAS ALREADY BEEN FILED. IF YOU WISH TO SERVE AS LEAD PLAINTIFF, YOU MUST MOVE THE COURT NO LATER THAN SEPTEMBER 20, 2019. A LEAD PLAINTIFF IS A REPRESENTATIVE PARTY ACTING ON BEHALF OF OTHER CLASS MEMBERS IN DIRECTING THE LITIGATION. IF YOU WISH TO JOIN THE LITIGATION, GO TO HTTPS://WWW.ROSENLEGAL.COM/CASES-REGISTER-1625.HTML OR TO DISCUSS YOUR RIGHTS OR INTERESTS REGARDING THIS CLASS ACTION, PLEASE CONTACT PHILLIP KIM OF ROSEN LAW FIRM TOLL FREE AT 866-767-3653 OR VIA EMAIL AT PKIM@ROSENLEGAL.COM OR CASES@ROSENLEGAL.COM. FOLLOW US FOR UPDATES ON LINKEDIN: HTTPS://WWW.LINKEDIN.COM/COMPANY/THE-ROSEN-LAW-FIRM OR ON TWITTER: HTTPS://TWITTER.COM/ROSEN_FIRM OR ON FACEBOOK: HTTPS://WWW.FACEBOOK.COM/ROSENLAWFIRM. ROSEN LAW FIRM REPRESENTS INVESTORS THROUGHOUT THE GLOBE, CONCENTRATING ITS PRACTICE IN SECURITIES CLASS ACTIONS AND SHAREHOLDER DERIVATIVE LITIGATION. ROSEN LAW FIRM WAS RANKED NO. 1 BY ISS SECURITIES CLASS ACTION SERVICES FOR NUMBER OF SECURITIES CLASS ACTION SETTLEMENTS IN 2017. THE FIRM HAS BEEN RANKED IN THE TOP 3 EACH YEAR SINCE 2013. ROSEN LAW FIRM HAS SECURED HUNDREDS OF MILLIONS OF DOLLARS FOR INVESTORS. ATTORNEY ADVERTISING. PRIOR RESULTS DO NOT GUARANTEE A SIMILAR OUTCOME.""}]"
2019-09-11,288.2699890136719,0.0009722517753794069,U1,"[{""date"": ""20190911174524"", ""headline"": ""Netflix (NFLX) Gains But Lags Market: What You Should Know"", ""summary"": ""In the latest trading session, Netflix (NFLX) closed at $288.27, marking a +0.1% move from the previous day."", ""source"": ""Zacks Investment Research""}, {""date"": ""20190912075000"", ""headline"": ""Netflix Is Poised for a Third-Quarter Rebound"", ""summary"": ""But can it keep improving in the face of new competition next year?"", ""source"": ""The Motley Fool""}, {""date"": ""20190912081500"", ""headline"": ""3 Companies Paying the Price for Raising Prices in 2019"", ""summary"": ""Netflix, Disney, and AMC were applauded for double-digit price hikes for their flagship offerings earlier this year. The aftermath hasn't been exactly encore-worthy."", ""source"": ""The Motley Fool""}]",[]
2019-09-12,288.8599853515625,0.0020466797112987933,U1,"[{""date"": ""20190912170000"", ""headline"": ""It Appears Netflix Subscribers Are Returning"", ""summary"": ""After a rough spring, the streaming pioneer's growth may be back on track."", ""source"": ""The Motley Fool""}, {""date"": ""20190913051600"", ""headline"": ""Be Cautious with Netflix Stock as the Streaming War is Set to Heat Up"", ""summary"": ""There's too much competition in the streaming space to recommend a position in NFLX stock right now.\nThe post Be Cautious with Netflix Stock as the Streaming War is Set to Heat Up appeared first on InvestorPlace."", ""source"": ""InvestorPlace""}, {""date"": ""20190913082300"", ""headline"": ""Netflix is missing out on this market comeback, but Piper Jaffray says buy the dip"", ""summary"": ""Netflix's stock is lagging the broader market because of increased competition in the streaming space, but Piper Jaffray says to buy the dip."", ""source"": ""CNBC""}, {""date"": ""20190913093000"", ""headline"": ""Netflix and Apple Spar Over India's Video Streaming Market"", ""summary"": ""Apart from a series of other moves, Netflix (NFLX) has signed prolific filmmaker Karan Johar to strengthen presence in India amid growing competition post Apple's aggressive pricing of Apple TV+."", ""source"": ""Zacks Investment Research""}]",[]
2019-09-13,294.1499938964844,0.01831340030874662,U2,"[{""date"": ""20190914080000"", ""headline"": ""Is There a Bubble Forming in Streaming Video?"", ""summary"": ""The explosion of video-on-demand services coming to your television set may not have a pretty ending."", ""source"": ""The Motley Fool""}, {""date"": ""20190915080000"", ""headline"": ""Why I Sold All Of My Netflix Shares"", ""summary"": ""The stock could still be a huge winner. Here's why I sold anyway."", ""source"": ""The Motley Fool""}, {""date"": ""20190915113000"", ""headline"": ""3 Reasons Netflix Will Survive Apple TV+"", ""summary"": ""An early launch at a surprisingly low price is turning heads, but Apple's new service won't hurt the premium streaming industry leader."", ""source"": ""The Motley Fool""}]",[]
2019-09-16,294.2900085449219,0.00047599745484538936,U1,"[{""date"": ""20190916180000"", ""headline"": ""Have We Reached Peak Talent Grab in the Streaming Wars?"", ""summary"": ""WarnerMedia might have overpaid for J.J. Abrams."", ""source"": ""The Motley Fool""}, {""date"": ""20190916194200"", ""headline"": ""Streaming Wars: Disney Is Killing Netflix in This Critical Market"", ""summary"": ""Disney is on top of its game with Hotstar in India, while Netflix stares at a limited opportunity."", ""source"": ""The Motley Fool""}, {""date"": ""20190917000252"", ""headline"": ""Netflix: Clear Signs Of Bottoming"", ""summary"": ""In the context of the trend and return analysis, Netflix's stock price looks clearly undervalued."", ""source"": ""Seeking Alpha""}]",[]
2019-09-17,298.6000061035156,0.014645409064018011,U2,"[{""date"": ""20190918090100"", ""headline"": ""'Anyone' could have built Netflix, according to its co-founder"", ""summary"": ""Before they hit on movie rentals by mail, co-founders Marc Randolph and Reed Hastings tossed around ideas for a shampoo or dog food company."", ""source"": ""CNBC""}]",[]
2019-09-18,291.55999755859375,-0.023576719360418608,D3,"[{""date"": ""20190919073200"", ""headline"": ""The Reason I Won't Invest in Netflix Right Now"", ""summary"": ""The curse of the early mover could be about to strike."", ""source"": ""The Motley Fool""}, {""date"": ""20190919090600"", ""headline"": ""As Netflix growth slows and competition increases, Bernstein warns the stock could slide another 20%"", ""summary"": ""Netflix shares have been under pressure ever since the company reported disappointing second quarter results in July"", ""source"": ""CNBC""}, {""date"": ""20190919091326"", ""headline"": ""Thursday\u2019s Vital Data: Roku, AT&T and Netflix"", ""summary"": ""Options trading was hot in Roku, AT&T and Netflix on Wednesday. Here\u2019s what the data suggests moving forward."", ""source"": ""InvestorPlace""}, {""date"": ""20190919092307"", ""headline"": ""Can NFLX Stock Bulls Recover?"", ""summary"": ""Before you buy NFLX stock investors should consider a couple things, or better yet, they might consider shorting shares instead.\nThe post Can NFLX Stock Bulls Recover?"", ""source"": ""InvestorPlace""}]",[]
2019-09-19,286.6000061035156,-0.01701190662851937,D2,[],"[{""date"": ""2019-09-19 10:58:00"", ""headline"": ""FRIDAY DEADLINE REMINDER: THE SCHALL LAW FIRM ANNOUNCES IT IS INVESTIGATING CLAIMS AGAINST NETFLIX, INC. AND ENCOURAGES INVESTORS WITH LOSSES IN EXCESS OF $100,000 TO CONTACT THE FIRM"", ""description"": ""LOS ANGELES--(BUSINESS WIRE)--THE SCHALL LAW FIRM, A NATIONAL SHAREHOLDER RIGHTS LITIGATION FIRM, ANNOUNCES THAT IT IS INVESTIGATING CLAIMS ON BEHALF OF INVESTORS OF NETFLIX, INC. (\u201cNETFLIX\u201d OR \u201cTHE COMPANY\u201d) (NASDAQ: NFLX) FOR VIOLATIONS OF \u00a7\u00a710(B) AND 20(A) OF THE SECURITIES EXCHANGE ACT OF 1934 AND RULE 10B-5 PROMULGATED THEREUNDER BY THE U.S. SECURITIES AND EXCHANGE COMMISSION. THE INVESTIGATION FOCUSES ON WHETHER THE COMPANY ISSUED FALSE AND/OR MISLEADING STATEMENTS AND/OR FAILED TO DISCLOSE INFORMATION PERTINENT TO INVESTORS. NETFLIX ANNOUNCED ITS SECOND QUARTER 2019 EARNINGS ON JULY 17, 2019. DURING THE COMPANY\u2019S EARNINGS CALL, AS WELL AS IN ITS SHAREHOLDER LETTER, IT WAS REVEALED THAT NETFLIX GAINED ONLY 2.7 MILLION NEW SUBSCRIBERS AGAINST A FORECAST OF 5 MILLION NEW SUBSCRIBERS. BASED ON THIS STARTLING NEWS, SHARES OF NETFLIX DROPPED BY MORE THAN 13% OVER THE NEXT TWO DAYS. IF YOU ARE A SHAREHOLDER WHO SUFFERED A LOSS, CLICK HERE TO PARTICIPATE. WE ALSO ENCOURAGE YOU TO CONTACT BRIAN SCHALL OF THE SCHALL LAW FIRM, 1880 CENTURY PARK EAST, SUITE 404, LOS ANGELES, CA 90067, AT 424-303-1964, TO DISCUSS YOUR RIGHTS FREE OF CHARGE. YOU CAN ALSO REACH US THROUGH THE FIRM'S WEBSITE AT WWW.SCHALLFIRM.COM, OR BY EMAIL AT BRIAN@SCHALLFIRM.COM. THE CLASS IN THIS CASE HAS NOT YET BEEN CERTIFIED, AND UNTIL CERTIFICATION OCCURS, YOU ARE NOT REPRESENTED BY AN ATTORNEY. IF YOU CHOOSE TO TAKE NO ACTION, YOU CAN REMAIN AN ABSENT CLASS MEMBER. THE SCHALL LAW FIRM REPRESENTS INVESTORS AROUND THE WORLD AND SPECIALIZES IN SECURITIES CLASS ACTION LAWSUITS AND SHAREHOLDER RIGHTS LITIGATION. THIS PRESS RELEASE MAY BE CONSIDERED ATTORNEY ADVERTISING IN SOME JURISDICTIONS UNDER THE APPLICABLE LAW AND RULES OF ETHICS.""}]"
2019-09-20,270.75,-0.05530357908572703,D5+,"[{""date"": ""20190920163900"", ""headline"": ""Why Netflix, Roku, and PG&E Slumped Today"", ""summary"": ""Find out what's happening in the streaming video world that's making shareholders anxious."", ""source"": ""The Motley Fool""}, {""date"": ""20190922085106"", ""headline"": ""Why the FAANGs Have a Decade of Stock Growth Ahead"", ""summary"": ""Tech waves tend to last 20 years, says one analyst, meaning that the FAANGs probably are only halfway through an explosive growth phase."", ""source"": ""Investopedia""}]",[]
2019-09-23,265.9200134277344,-0.017839285585468656,D2,"[{""date"": ""20190923192300"", ""headline"": ""Netflix Earnings: What You Should Know"", ""summary"": ""With its shares taking a big hit recently, the streaming-TV giant will have a lot to prove when it reports its latest results."", ""source"": ""The Motley Fool""}, {""date"": ""20190924051045"", ""headline"": ""9 High Return Stocks That Can Lead With Market Near Record Highs"", ""summary"": ""Goldman Sachs says that a select group of reasonably priced, high-ROE growth stocks will outperform."", ""source"": ""Investopedia""}, {""date"": ""20190924085500"", ""headline"": ""Netflix is negative for the year now and Wall Street analysts are starting to panic"", ""summary"": ""Two more Wall Street analysts have begun airing doubts about Netflix."", ""source"": ""CNBC""}, {""date"": ""20190924092100"", ""headline"": ""Streaming Wars: Literally Everybody Is Striking Back Against Netflix"", ""summary"": ""Disney+, Apple TV+, HBO Max, and Peacock -- which of the new services will you subscribe to, and how will this flock of imitators impact the streaming leader?"", ""source"": ""The Motley Fool""}, {""date"": ""20190924092440"", ""headline"": ""Netflix Stock Is Nearing a Binge-Worthy Buy Area"", ""summary"": ""Netflix stock is now deeply oversold and down on the year as it nears major support. Time to position to buy on a further dip lower."", ""source"": ""InvestorPlace""}]",[]
2019-09-24,254.58999633789062,-0.042606861152715614,D5,"[{""date"": ""20190924160500"", ""headline"": ""It's Odd to See Netflix Trading Lower in 2019"", ""summary"": ""The streaming video pioneer was the S&P 500's biggest gainer in 2013 and 2015. It also smoked the market in 2017, but this year will be a different story."", ""source"": ""The Motley Fool""}, {""date"": ""20190924160700"", ""headline"": ""Why Netflix Stock Fell Tuesday"", ""summary"": ""Could the streaming-TV company report underwhelming third-quarter results?"", ""source"": ""The Motley Fool""}, {""date"": ""20190924170400"", ""headline"": ""Netflix Flops at the Emmys"", ""summary"": ""The streamer still hasn't won the big one."", ""source"": ""The Motley Fool""}, {""date"": ""20190925070500"", ""headline"": ""Netflix stock turns negative for 2019, but trader sees another big drop ahead"", ""summary"": ""Netflix just went negative for the year, and one technical analyst says it could get worse before it gets better."", ""source"": ""CNBC""}, {""date"": ""20190925082600"", ""headline"": ""Credit Suisse says Netflix earnings are likely going to disappoint"", ""summary"": ""Credit Suisse just joined a slew of analysts worried about Netflix's earnings."", ""source"": ""CNBC""}]",[]
2019-09-25,264.75,0.03990731689482829,U4,"[{""date"": ""20190926003722"", ""headline"": ""Netflix: The Risks Mount"", ""summary"": ""Netflix's recent mega-deals with successful show runners will likely result in quality shows that will strengthen the platform's original content."", ""source"": ""Seeking Alpha""}]",[]
2019-09-26,263.30999755859375,-0.005439102705972587,D1,"[{""date"": ""20190926213800"", ""headline"": ""3 Concerns Netflix Stock Owners Should Take Seriously"", ""summary"": ""Netflix\u2019s impressive rise to the top of the streaming media services food chain may be coming to an end if a few major industry players have their way."", ""source"": ""The Motley Fool""}]",[]
2019-09-27,263.0799865722656,-0.0008735368518506537,D1,"[{""date"": ""20190927161600"", ""headline"": ""Buy Netflix (NFLX) Stock Down 30% from Highs Heading into Q3 Earnings?"", ""summary"": ""Netflix shares are down 2% in 2019 and have fallen 30% over the last 12 months. So is now the time to buy NFLX stock heading into Q3 2019 earnings?"", ""source"": ""Zacks Investment Research""}, {""date"": ""20190929121900"", ""headline"": ""Thinking of Buying Netflix Stock? Here's What You Need to Know"", ""summary"": ""The industry is changing quickly for the leading streamer. Here's why Netflix stock may not be the sure thing that it used to be."", ""source"": ""The Motley Fool""}, {""date"": ""20190929172100"", ""headline"": ""The Two Types of Streaming \""Hubs\"" and Why They Matter"", ""summary"": ""In a fractured market, companies that allow customers to stack services can prosper."", ""source"": ""The Motley Fool""}]",[]
2019-09-30,267.6199951171875,0.017257141465129244,U2,"[{""date"": ""20191001070300"", ""headline"": ""Handicapping the Streaming Wars: Take a Look at Netflix\u2019s Biggest Challengers"", ""summary"": ""These five companies are the top contenders trying to take down the video streaming champ."", ""source"": ""The Motley Fool""}]",[]
2019-10-01,269.5799865722656,0.007323785557278306,U1,"[{""date"": ""20191002082600"", ""headline"": ""Earnings: 3 Stocks to Watch This Month"", ""summary"": ""These three growth stocks will be worth watching when they report their third-quarter results."", ""source"": ""The Motley Fool""}]",[]
2019-10-02,268.0299987792969,-0.005749639699433873,D1,"[{""date"": ""20191003040731"", ""headline"": ""Italy prosecutors open Netflix tax evasion investigation: source"", ""summary"": ""Italian prosecutors have opened an investigation into alleged tax evasion targeting U.S. streaming service Netflix, a source with direct knowledge of the matter said on Thursday."", ""source"": ""Reuters""}, {""date"": ""20191003084800"", ""headline"": ""Bank of America says this is a 'make or break' quarter for Netflix"", ""summary"": ""Netflix's earnings will show whether it can compete with rival platforms from Disney, Apple and others, according to Bank of America."", ""source"": ""CNBC""}]",[]
2019-10-03,268.1499938964844,0.00044769286174672906,U1,"[{""date"": ""20191004061257"", ""headline"": ""5 Cash Burn Stocks Face More Declines Ahead"", ""summary"": ""Shares of these high-profile money losing firms have been slumping, and more declines may be ahead as investors become more skeptical."", ""source"": ""Investopedia""}, {""date"": ""20191004070000"", ""headline"": ""Piper Jaffray's Still Confident in Netflix"", ""summary"": ""Most Netflix subscribers aren't interested in the rival services that investors are worried about."", ""source"": ""The Motley Fool""}, {""date"": ""20191004072000"", ""headline"": ""Here's Why Netflix Should Worry About Disney+"", ""summary"": ""The Mouse House's streaming service is coming, and it's bringing Star Wars and a bunch of Avengers."", ""source"": ""The Motley Fool""}, {""date"": ""20191004081046"", ""headline"": ""A Reduction in Subscriber Growth Is a Problem for Netflix Stock"", ""summary"": ""If you think NFLX stock is going to escape new competitive pressures, think again. Netflix can't afford to stand still either."", ""source"": ""InvestorPlace""}]",[]
2019-10-04,272.7900085449219,0.017303802923928968,U2,"[{""date"": ""20191007053820"", ""headline"": ""What to Expect From Netflix Earnings"", ""summary"": ""Investors are anxiously awaiting Netflix's third-quarter earnings report to see if the company can reverse the slowdown in subscription growth."", ""source"": ""Investopedia""}, {""date"": ""20191007075700"", ""headline"": ""Netflix's Loyal User Base & Content Strength Boost Prospects"", ""summary"": ""Netflix (NFLX) is banking on its robust content portfolio and a loyal user base to steer away competition in the increasingly crowded streaming space."", ""source"": ""Zacks Investment Research""}]",[]
2019-10-07,274.4599914550781,0.006121862450402915,U1,"[{""date"": ""20191008091200"", ""headline"": ""Teens choose YouTube over Netflix for the first time, according to new survey"", ""summary"": ""Piper Jaffray found 37% of teens prefer to watch videos on YouTube, narrowly edging out Netflix, which came in at 35%."", ""source"": ""CNBC""}]",[]
2019-10-08,270.7200012207031,-0.013626722840538785,D2,"[{""date"": ""20191008174536"", ""headline"": ""Netflix: International Subs To Almost 4x In Conservative Base Case"", ""summary"": ""Netflix's International streaming business is where most of its future subscriber growth lies."", ""source"": ""Seeking Alpha""}, {""date"": ""20191009065000"", ""headline"": ""Survey: Netflix Users Unlikely to Jump Ship for Apple or Disney (for Now)"", ""summary"": ""Despite lower prices from competing services, a new report says Netflix is unlikely to see a big exodus -- right away."", ""source"": ""The Motley Fool""}, {""date"": ""20191009092000"", ""headline"": ""Netflix Needs to Win the Best Picture Oscar This Year"", ""summary"": ""The streaming pioneer needs to show top talent it can get them the recognition they deserve."", ""source"": ""The Motley Fool""}]",[]
2019-10-09,267.5299987792969,-0.011783401400052518,D2,"[{""date"": ""20191009162444"", ""headline"": ""What To Expect From Q3 Internet Earnings"", ""summary"": ""The tech sector has had a lackluster quarter performance-wise since the beginning of second-quarter earnings season."", ""source"": ""Benzinga""}, {""date"": ""20191010064009"", ""headline"": ""Things Just Keep Looking More Precarious for Netflix Stock"", ""summary"": ""NFLX stock has always been a high-risk/high-reward stock. However, the next several months may be the riskiest ones Netflix has faced in years."", ""source"": ""InvestorPlace""}, {""date"": ""20191010073600"", ""headline"": ""UBS slashes Netflix price target by $50"", ""summary"": ""The firm lowered its 12-month price target on the streaming company to $370 from $420."", ""source"": ""CNBC""}]",[]
2019-10-10,280.4800109863281,0.04840583211647442,U5,[],[]
2019-10-11,282.92999267578125,0.008734960045236662,U1,"[{""date"": ""20191011162300"", ""headline"": ""Netflix (NFLX) Earnings On Deck: Will Q3 Show Promise?"", ""summary"": ""Netflix (NFLX) is set to report its third quarter results on Tuesday October 15th."", ""source"": ""Zacks Investment Research""}, {""date"": ""20191013094600"", ""headline"": ""Earnings Preview: Can Netflix Keep Growing Memberships?"", ""summary"": ""Netflix has to keep the growth story alive. With weak cash flow and markets growing impatient, this week's earnings report might provide some answers for investors."", ""source"": ""The Motley Fool""}, {""date"": ""20191013101300"", ""headline"": ""The Biggest Loser in Disney+ vs. Netflix Isn't Who You Think"", ""summary"": ""The real losers in this head-to-head battle aren't even in the ring."", ""source"": ""The Motley Fool""}, {""date"": ""20191013104218"", ""headline"": ""Can Netflix Deliver A Hit After Q2 Subscriber Disappointment?"", ""summary"": ""Netflix Inc (NASDAQ: NFLX) is scheduled to report its third-quarter results Tuesday, after the market close."", ""source"": ""Benzinga""}, {""date"": ""20191013130000"", ""headline"": ""Netflix Earnings: What I\u2019ll Be Watching"", ""summary"": ""The streaming giant will answer some big questions for investors on Wednesday."", ""source"": ""The Motley Fool""}, {""date"": ""20191013183100"", ""headline"": ""3 Things to Watch in the Stock Market This Week (Oct 13)"", ""summary"": ""Netflix is one of several stocks likely to make big moves over the next few trading days."", ""source"": ""The Motley Fool""}]",[]
2019-10-14,285.5299987792969,0.00918957399647291,U1,"[{""date"": ""20191014215100"", ""headline"": ""Netflix Earnings Preview: What to Watch"", ""summary"": ""Coming off its first loss of U.S. subscribers in eight years and with new, deep-pocketed competitors joining the show, Netflix's upcoming earnings report is shaping up to be a big deal."", ""source"": ""The Motley Fool""}, {""date"": ""20191015064015"", ""headline"": ""Don\u2019t Miss the Chance to Get in on Netflix Stock Ahead of Earnings"", ""summary"": ""Netflix's Q2 earnings report was a disaster. The Q3 report - due after the bell on Wednesday - should be much different."", ""source"": ""InvestorPlace""}, {""date"": ""20191015075000"", ""headline"": ""3 Things to Watch When Netflix Reports Earnings"", ""summary"": ""Investors should keep an eye on the company's subscription growth, content costs, and debt."", ""source"": ""The Motley Fool""}, {""date"": ""20191015080500"", ""headline"": ""Analyst: Fears of Netflix's Rising Competition Are \""Overblown\"""", ""summary"": ""Is the stock's recent sell-off a buying opportunity?"", ""source"": ""The Motley Fool""}]",[]
2019-10-15,284.25,-0.004482887208941744,D1,"[{""date"": ""20191016090500"", ""headline"": ""3 Reports That Will Rule This Earnings Season"", ""summary"": ""Netflix, Uber, and Disney have some big expectations to live up to in their upcoming financial updates."", ""source"": ""The Motley Fool""}, {""date"": ""20191016092800"", ""headline"": ""Netflix (NFLX) to Report Q3 Earnings Today: Things to Watch"", ""summary"": ""No matter which way Netflix's stock moves following the earnings release, slump in subscriber addition and rise in streaming competition are likely to show on its third-quarter results."", ""source"": ""Zacks Investment Research""}]",[]
